institucion,codigo,nombre _establecimiento,clasificacion,tipo,departamento,provincia,distrito,ubigeo,direccion,codigo_DISA,codigo_red,codigo_microrred,categoria,telefono,horario,longitude,latitude
GOBIERNO REGIONAL,4287,SUPAYACU,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,OTROS CASERIO SUPAYACU-HUARANGO CASERIO SUPAYACU-HUARANGO HUARANGO SAN IGNACIO CAJAMARCA ,7,16,3,I-2,76811168,8:00 - 14:00,-78.74644908,-4.97894648
GOBIERNO REGIONAL,6836,SANTA ROSA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SANTO TOMAS,60613,COMUNIDAD DE SANTA ROSA,7,14,4,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.74385431,-6.17497792
GOBIERNO REGIONAL,4686,LLANGODEN,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD LLANGODEN,7,10,5,I-2,952908982,8:00 - 17:00,-78.74311,-6.60211
GOBIERNO REGIONAL,10992,SAN CARLOS ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD SAN CARLOS ALTO,7,10,5,I-1,976014657,8:00 - 16:00,-78.74308984,-6.51239063
GOBIERNO REGIONAL,4689,PAMPACANCHA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD PAMPACANCHA,7,10,5,I-2,996727542,8:00 - 17:00,-78.74275,-6.48635
GOBIERNO REGIONAL,5015,PANAMA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,PIMPINGOS,60606,COMUNIDAD DE PANAM,7,14,4,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.74244041,-6.00111846
GOBIERNO REGIONAL,4802,CHUGUR,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,HUALGAYOC,CHUGUR,60702,DISTRITO CHUGUR,7,11,2,I-3,972961256,8:00 - 18:00,-78.74139,-6.67243
GOBIERNO REGIONAL,6940,PAJONAL,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,60608,COMUNIDAD DE PAJONAL,7,14,2,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.74122288,-6.22128092
GOBIERNO REGIONAL,4583,TUMBADEN BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN PABLO,TUMBADEN,61204,JR. CAJAMARCA S/N,7,9,3,I-2,#0023641,12 HORAS,-78.73958983,-7.02473932
GOBIERNO REGIONAL,4682,LAJAS,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,DISTRITO LAJAS,7,10,5,I-3,969880253,8:00 - 20:00,-78.73913,-6.56168
GOBIERNO REGIONAL,4685,LA SINRRA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD LA SINRRA,7,10,5,I-1,94445095,8:00 - 14:00,-78.73645,-6.57357
GOBIERNO REGIONAL,6925,CHURUCANCHA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD CHURUCANCHA,7,10,5,I-1,#976657339,8:00 - 14:00,-78.73591,-6.54087
GOBIERNO REGIONAL,4309,CALABOZO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,60906,C.P.M CALABOZO,7,16,3,I-2,#970016500,8:00 - 14:00,-78.73526,-4.86019
GOBIERNO REGIONAL,4985,REJOPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,CUTERVO,60601,COMUNIDAD REJOPAMPA,7,13,1,I-1,RADIO: 6286 - NOVEMBER 12,8:00 - 14:00,-78.73265,-6.40174
GOBIERNO REGIONAL,6936,CORRALES,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,CUTERVO,60601,LOCALIDAD CORRALES,7,13,1,I-1,RADIO: 6286 - NOVEMBER 67,8:00 - 14:00,-78.73241,-6.39784
GOBIERNO REGIONAL,11066,VISTA ALEGRE DE LA SOLA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,CUTERVO,60601,VISTA ALEGRE DE LA SOLA,7,13,1,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.73198422,-6.36539441
GOBIERNO REGIONAL,4606,QUILCATE ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN MIGUEL,CATILLUC,61104,CPM QUILCATE ALTO,7,2,5,I-1,#0023780,12 HORAS,-78.7313,-6.81692
GOBIERNO REGIONAL,11067,PLAYA GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SANTO TOMAS,60613,CENTRO POBLADO PLAYA GRANDE,7,14,4,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.73050361,-6.17874531
GOBIERNO REGIONAL,4660,PATRONA DE CHOTA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHOTA,60401,CIUDAD DE CHOTA,7,10,2,I-3,849295,8A.M. A 2P.M.,-78.73031,-6.4657
GOBIERNO REGIONAL,4539,TU�AD,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN PABLO,SAN BERNARDINO,61202,CENTRO POBLADO TU�AD,7,6,2,I-1,978721745,24 HORAS,-78.73016507,-7.1615787
GOBIERNO REGIONAL,5041,MOCHADIN,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SOCOTA,60614,COMUNIDAD DE MOCHADIN,7,14,1,I-1,076-813584,8:00 - 14:00,-78.72895,-6.30738
GOBIERNO REGIONAL,4281,HUARANDOZA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,DISTRITO DE HUARANDOZA,7,16,4,I-3,#951962986,8:00 - 18:00,-78.72883,-5.18361
GOBIERNO REGIONAL,7118,CONGA DE MARAYHUACA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHIGUIRIP,60404,COMUNIDAD CONGA DE MARAYHUACA,7,10,3,I-1,944309213,8:00 - 14:00,-78.7285691,-6.41099003
GOBIERNO REGIONAL,9326,EL ARENAL,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,CENTRO POBLADO ARENAL,7,10,5,I-1,958037117,8:00 - 14:00,-78.72804945,-6.48436908
GOBIERNO REGIONAL,4302,APANGOYA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,60906,CPM APANGOYA,7,16,3,I-3,968246614,8:00 - 18:00,-78.72683,-4.79201
GOBIERNO REGIONAL,4582,TUMBADEN ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN PABLO,TUMBADEN,61204,LOCALIDAD TUMBADEN ALTO,7,9,3,I-1,#0023489,12 HORAS,-78.72653511,-6.99732745
GOBIERNO REGIONAL,5024,LANCHEPATA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SANTO TOMAS,60613,COMUNIDAD LANCHEPATA,7,14,4,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.72649756,-6.1227371
GOBIERNO REGIONAL,4687,MARCOPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD MARCOPAMPA,7,10,5,I-1,965884417,8:00 - 17:00,-78.72556,-6.52184
GOBIERNO REGIONAL,4285,HUADUILLO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,COMUNIDAD DE HUADUILLO,7,16,4,I-1,#951962986,8:00 - 18:00,-78.72445,-5.31114
GOBIERNO REGIONAL,11065,PALMA CENTRAL,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SANTO TOMAS,60613,CENTRO POBLADO PALMA CENTRAL,7,14,4,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.72370578,-6.15473195
GOBIERNO REGIONAL,4988,LA COLCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,CUTERVO,60601,LOCALIDAD LA COLCA,7,13,1,I-1,RADIO: 6286 - NOVEMBER 13,8:00 - 14:00,-78.7213,-6.3773
GOBIERNO REGIONAL,4755,CHIGUIRIP,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHIGUIRIP,60404,JR. MICAELA BASTIDAS S/N,7,10,3,I-3,948771209,8:00 - 20:00,-78.72011902,-6.42965788
GOBIERNO REGIONAL,4286,LA LIMA DE HUARANGO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,OTROS COMUNIDAD LA LIMA DISTRITO HUARANGO PROVINCIA SAN IGNACIO DEPARTAMENTO CAJAMARCA ,7,16,4,I-2,952981070,8 : 00 - 14:00,-78.7201,-5.30068
GOBIERNO REGIONAL,7117,OLMOS,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD OLMOS,7,10,5,I-1,59278,8:00 - 14:00,-78.71886236,-6.60945071
GOBIERNO REGIONAL,6854,CARAMARCA CHICA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,CUTERVO,60601,LOCALIDAD CARAMARCA CHICA,7,13,1,I-1,RADIO: 6286 - NOVEMBER 62,8:00 - 14:00,-78.71855333,-6.39936167
GOBIERNO REGIONAL,4683,CADMALCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD CADMALCA,7,10,5,I-1,968337211,8:00 - 17:00,-78.71669,-6.59679
GOBIERNO REGIONAL,5022,EL ARENAL DE SANTO TOMAS,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SANTO TOMAS,60613,COMUNIDAD EL ARENAL DE SANTO TOMAS,7,14,4,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.71640955,-6.17364185
GOBIERNO REGIONAL,4803,COYUNDE GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,HUALGAYOC,CHUGUR,60702,COMUNIDAD CONYUNDE GRANDE,7,11,2,I-1,976800610,8:00 - 18:00,-78.71612,-6.64239
GOBIERNO REGIONAL,4688,PACOBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD PACOBAMBA,7,10,5,I-1,976018473,8:00 - 14:00,-78.71508,-6.56787
GOBIERNO REGIONAL,4609,UCHUQUINUA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN MIGUEL,LLAPA,61107,LOCALIDAD UCHUQUINUA,7,8,2,I-1,952816242 - #0023558,8:00 - 14:00,-78.71135936,-6.85619923
GOBIERNO REGIONAL,4756,MARAYHUACA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHIGUIRIP,60404,COMUNIDAD MARAYHUACA,7,10,3,I-1,944309220,8:00 - 14:00,-78.70987422,-6.40391775
GOBIERNO REGIONAL,4691,YACUCHINGANA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,LAJAS,60410,COMUNIDAD YACUCHINGANA,7,10,5,I-1,59288,8:00 - 14:00,-78.70922,-6.62503
GOBIERNO REGIONAL,5034,SAN ANDRES,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,60608,CARRETERA SAN ANDRES-SOCOTA,7,14,2,I-3,NO CUENTA CON TELEFONO,24 HORAS,-78.70804708,-6.24053655
GOBIERNO REGIONAL,5023,TAMBILLO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SANTO TOMAS,60613,COMUNIDAD DE TAMBILLO,7,14,4,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.70497771,-6.17869503
GOBIERNO REGIONAL,4804,PERLAMAYO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,HUALGAYOC,CHUGUR,60702,COMUNIDAD PERLAMAYO,7,11,2,I-1,978463955,8:00 - 18:00,-78.70348,-6.65466
GOBIERNO REGIONAL,18120,LA MUSHCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,AV. 28 DE JULIO N° 110,7,16,4,I-1,076-431154,08:00 AM - 14:00 PM,-78.7027499,-5.30424993
GOBIERNO REGIONAL,6948,SANTA ELENA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SOCOTA,60614,COMUNIDAD DE SANTA ELENA,7,14,1,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.701215,-6.35238
GOBIERNO REGIONAL,4758,TUGUZA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHIGUIRIP,60404,COMUNIDAD TUGUSA,7,10,3,I-1,968346232,8:00 - 20:00,-78.70047135,-6.43306323
GOBIERNO REGIONAL,4665,CHUYABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHOTA,60401,COMUNIDAD DE CHUYABAMBA,7,10,2,I-2,101435,8:00 - 17:00,-78.70014,-6.51741
GOBIERNO REGIONAL,4566,TANTACHUAL BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,61111,CASERIO TANTACHUAL BAJO,7,8,2,I-1,952815874 - #0023548,7:30 - 13:30,-78.69851,-6.93277
GOBIERNO REGIONAL,6995,PISAGUAS,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,COMUNIDAD DE PISAGUAS,7,16,4,I-1,#951962986,8:00 - 18:00,-78.69839,-5.22506
GOBIERNO REGIONAL,5017,PERLAMAYO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,60615,COMUNIDAD DE PERLAMAYO,7,14,5,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.69745,-6.04562
GOBIERNO REGIONAL,5019,LA SACILIA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,60615,DISTRITO LA SACILIA,7,14,5,I-3,NO CUENTA CON TELEFONO,8:00 - 20:00,-78.697265,-6.001959
GOBIERNO REGIONAL,7167,GOSEN,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,CASERIO GOSEN,7,16,4,I-1,#951962986,8:00-18:00,-78.69717,-5.22994
GOBIERNO REGIONAL,4971,CHOROS,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,CAJAMARCA,CUTERVO,CHOROS,60603,DISTRITO CHOROS,7,14,5,I-3,NO CUENTA CON TELEFONO,8:00 - 20:00,-78.69578046,-5.90289649
GOBIERNO REGIONAL,5040,HOSPITAL VIRGEN DE LA CANDELARIA DE SOCOTA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SOCOTA,60614,JR. ELEUTERIO DELGADO S/N - SOCOTA,7,14,1,I-3,NO CUENTA CON TELEFONO,24 HORAS,-78.6930237,-6.31685969
GOBIERNO REGIONAL,6843,SANTA RITA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,TACABAMBA,60417,COMUNIDAD SANTA RITA,7,10,9,I-1,976353157,8:00 - 17:00,-78.69172,-6.36499
GOBIERNO REGIONAL,4757,PICHUGAN,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHIGUIRIP,60404,COMUNIDAD PICHUGAN,7,10,3,I-1,976615705,8:00 - 20:00,-78.69156248,-6.3927512
GOBIERNO REGIONAL,6937,MINAS,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SOCOTA,60614,COMUNIDAD DE MINAS,7,14,1,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.69043,-6.29289
GOBIERNO REGIONAL,4671,LANCHEBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHOTA,60401,COMUNIDAD DE LANCHEBAMBA,7,10,2,I-1,958651393,8:00 - 17:0,-78.68985703,-6.58883232
GOBIERNO REGIONAL,7033,SACUS,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHIGUIRIP,60404,COMUNIDAD SACUS,7,10,3,I-1,973433736,8:00 - 20:00,-78.68907609,-6.41992342
GOBIERNO REGIONAL,4283,ZAPOTAL,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,COMUNIDAD DE ZAPOTAL,7,16,4,I-3,#962632334,8:00 - 18:00,-78.68844,-5.40493
GOBIERNO REGIONAL,4569,EL COBRO NEGRO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,61111,COMUNIDAD DE EL COBRO NEGRO,7,2,5,I-1,#0023800,6 HORAS,-78.68638,-6.88403
GOBIERNO REGIONAL,5042,SAN ANTONIO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SOCOTA,60614,C.P.M. SAN ANTONIO,7,14,1,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.68426864,-6.33151452
GOBIERNO REGIONAL,5020,SANTO TOMAS,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,CAJAMARCA,CUTERVO,SANTO TOMAS,60613,JR. 2 DE DICIEMBRE S/N-STO. TOMAS,7,14,4,I-3,NO CUENTA CON TELEFONO,24 HORAS,-78.68390649,-6.15196415
GOBIERNO REGIONAL,4677,SAN ANTONIO DE IRACA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHOTA,60401,COMUNIDAD SAN ANTONIO DE IRACA,7,10,2,I-1,555682,8:00 - 17:00,-78.68218,-6.60337
GOBIERNO REGIONAL,5021,VIZA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SANTO TOMAS,60613,COMUNIDAD DE VIZA,7,14,4,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.68018,-6.08735
GOBIERNO REGIONAL,7749,CHURUMAYO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SOCOTA,60614,COMUNIDAD DE CHURUMAYO,7,14,1,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.67904,-6.25496
GOBIERNO REGIONAL,4223,SAN JAVIER BELLAVISTA,HOSPITALES O CLINICAS DE ATENCION GENERAL,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,CAJAMARCA,JAEN,BELLAVISTA,60802,JR DANIEL ALCIDES CARRION S/N,7,0,0,II-1,ACTUALIZAR,24 HORAS,-78.67719224,-5.66344342
GOBIERNO REGIONAL,11258,RINCONADA MIRAFLORES,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SOCOTA,60614,RINCONADA MIRAFLORES,7,14,1,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.67482824,-6.22863885
GOBIERNO REGIONAL,6868,ILLUGAN,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,60608,COMUNIDAD DE ILLUGAN,7,14,2,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.67468617,-6.25195286
GOBIERNO REGIONAL,4282,EL TRIUNFO DE HUARANGO,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,HUARANGO,60903,CALLE CAJAMARCA S/N,7,16,4,I-3,#959457174,8:00 - 18:00,-78.67386,-5.33944
GOBIERNO REGIONAL,4653,CHETILLA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CAJAMARCA,CHETILLA,60103,JR. SAN PEDRO S/N,7,2,6,I-2,987946536,12 HORAS,-78.6737509,-7.14631393
GOBIERNO REGIONAL,6957,SARABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHOTA,60401,COMUNIDAD SARABAMBA,7,10,2,I-1,976822228,9:00 - 16:00,-78.67257,-6.5059
GOBIERNO REGIONAL,4610,EL REGALADO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,SAN PABLO,TUMBADEN,61204,COMUNIDAD EL REGALADO,7,2,5,I-1,#0023216,12 HORAS,-78.67149,-6.95964
GOBIERNO REGIONAL,4670,IRACA GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHOTA,60401,COMUNIDAD IRACA GRANDE,7,10,2,I-1,225750,8:00 - 17:00,-78.67141,-6.57858
GOBIERNO REGIONAL,4674,PAMPA LA LAGUNA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CHOTA,60401,COMUNIDAD PAMPA LA LAGUNA,7,10,2,I-1,973025672,8:00 - 17:00,-78.67043,-6.62262
GOBIERNO REGIONAL,6956,CRUZ CONGA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,CONCHAN,60408,COMUNIDAD CRUZ CONGA,7,10,3,I-1,943671032,8:00 - 17:00,-78.67018184,-6.42380543
GOBIERNO REGIONAL,4747,PU�A,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,TACABAMBA,60417,COMUNIDAD PU�A,7,10,9,I-2,958544041,8:00 - 17:00,-78.66871,-6.37049
GOBIERNO REGIONAL,10879,EL NARANJO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CHOTA,TACABAMBA,60417,CENTRO POBLADO EL NARANJO,7,10,9,I-1,#955872542,08:00 - 16:00,-78.6662793,-6.39510938
GOBIERNO REGIONAL,6866,CU�ANQUE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,CAJAMARCA,CUTERVO,SOCOTA,60614,COMUNIDAD DE CU�ANQUE,7,14,1,I-1,NO CUENTA CON TELEFONO,8:00 - 14:00,-78.66572275,-6.30350038
